symbol,hgnc_id,entrez_id
NUTM2B-AS1,51204,101060691
NUTM2D,23447,728130
NUTM2E,23448,283008
NUTM2F,23450,54754
NUTM2G,23449,441457
NUTM2HP,45017,729023
NVL,8070,4931
NWD1,27619,284434
NWD2,29229,57495
NXF1,8071,10482
NXF2,8072,56001
NXF2B,23984,728343
NXF3,8073,56000
NXF4,8074,55999
NXF5,8075,55998
NXN,18008,64359
NXNL1,25179,115861
NXNL2,30482,158046
NXNP1,50561,100130251
NXPE1,28527,120400
NXPE2,26331,120406
NXPE2P1,44082,101926945
NXPE3,28238,91775
NXPE4,23117,54827
NXPH1,20693,30010
NXPH2,8076,11249
NXPH3,8077,11248
NXPH4,8078,11247
NXT1,15913,29107
NXT1-AS1,40734,105372572
NXT1P1,39708,100652801
NXT2,18151,55916
NYAP1,22009,222950
NYAP2,29291,57624
NYNRIN,20165,57523
NYX,8082,60506
OACYLP,44362,390858
OAF,28752,220323
OARD1,21257,221443
OAS1,8086,4938
OAS2,8087,4939
OAS3,8088,4940
OASL,8090,8638
OASL2P,53738,111216278
OAT,8091,4942
OATP1,8094,4945
OAZ1,8095,4946
OAZ1P1,54556,728602
OAZ2,8096,4947
OAZ3,8097,51686
OBI1,20308,79596
OBI1-AS1,42700,100874222
OBP2A,23380,29991
OBP2B,23381,29989
OBSCN,15719,84033
OBSCN-AS1,32047,574407
OBSL1,29092,23363
OC90,8100,729330
OCA2,8101,4948
OCEL1,26221,79629
OCIAD1,16074,54940
OCIAD1-AS1,40751,100861517
OCIAD2,28685,132299
OCIAD2P1,31827,100287085
OCLN,8104,100506658
OCLNP1,53916,647859
OCM,8105,654231
OCM2,34396,4951
OCRL,8108,4952
OCSTAMP,16116,128506
ODAD1,26560,93233
ODAD2,25583,55130
ODAD2P1,44937,101060171
ODAD3,28303,115948
ODAD4,25280,83538
ODAM,26043,54959
ODAPH,26300,152816
ODC1,8109,4953
ODC1-DT,54070,101929715
ODCP,8110,4954
ODF1,8113,4956
ODF2,8114,4957
ODF2-AS1,49461,107080620
ODF2L,29225,57489
ODF3,19905,113746
ODF3B,34388,440836
ODF3L1,28735,161753
ODF3L2,26841,284451
ODF4,19056,146852
ODR4,24299,54953
OFCC1,21017,266553
OFD1,2567,8481
OFD1P1Y,23873,378009
OFD1P2Y,23874,378010
OFD1P3Y,23875,386687
OFD1P4Y,23876,386688
OFD1P5Y,23877,386689
OFD1P6Y,13657,386690
OFD1P7Y,23879,386691
OFD1P8Y,23880,386692
OFD1P9Y,23881,386693
OFD1P10Y,23882,386694
OFD1P11Y,23883,386695
OFD1P12Y,23884,386696
OFD1P13Y,23885,386697
OFD1P14Y,23886,386698
OFD1P15Y,23887,386699
OFD1P16Y,18213,442485
OFD1P17,1332,23738
OFD1P18Y,2589,10751
OGA,7056,10724
OGDH,8124,4967
OGDHL,25590,55753
OGFOD1,25585,55239
OGFOD1P1,39202,387924
OGFOD2,25823,79676
OGFOD3,26174,79701
OGFR,15768,11054
OGFR-AS1,40724,101409261
OGFRL1,21378,79627
OGFRP1,50511,388906
OGG1,8125,4968
OGN,8126,4969
OGT,8127,8473
OIP5,20300,11339
OIP5-AS1,43563,729082
OIT3,29953,170392
OLA1,28833,29789
OLA1P1,45274,246785
OLA1P2,45277,106479059
OLA1P3,45278,101060020
OLAH,25625,55301
OLFM1,17187,10439
OLFM2,17189,93145
OLFM3,17990,118427
OLFM4,17190,10562
OLFM5P,51927,101927763
OLFML1,24473,283298
OLFML2A,27270,169611
OLFML2B,24558,25903
OLFML3,24956,56944
OLIG1,16983,116448
OLIG2,9398,10215
OLIG3,18003,167826
OLMALINC,28060,90271
OLR1,8133,4973
OMA1,29661,115209
OMD,8134,4958
OMG,8135,4974
OMP,8136,4975
ONECUT1,8138,3175
ONECUT2,8139,9480
ONECUT3,13399,390874
OOEP,21382,441161
OOEP-AS1,39192,106478938
OOEPP1,54933,117751733
OOEPP2,54934,117751741
OOSP1,49233,255649
OOSP1P1,49240,106480251
OOSP1P2,49241,106480252
OOSP2,26699,219990
OOSP3,53903,112577461
OOSP4A,53904,112577462
OOSP4B,53905,107987155
OPA1,8140,4976
OPA1-AS1,40421,100873941
OPA3,8142,80207
OPALIN,20707,93377
OPCML,8143,4978
OPCML-IT1,41366,100874333
OPCML-IT2,41365,100874332
OPHN1,8148,4983
OPLAH,8149,26873
OPN1LW,9936,5956
OPN1MW,4206,2652
OPN1MW2,26952,728458
OPN1MW3,51831,101060233
OPN1SW,1012,611
OPN3,14007,23596
OPN4,14449,94233
OPN5,19992,221391
OPRD1,8153,4985
OPRK1,8154,4986
OPRL1,8155,4987
OPRM1,8156,4988
OPRPN,17279,58503
OPTC,8158,26254
OPTN,17142,10133
OR1A1,8179,8383
OR1A2,8180,26189
OR1AA1P,14750,79312
OR1AB1P,15390,81090
OR1AC1P,31243,403231
OR1B1,8181,347169
OR1C1,8182,26188
OR1D2,8183,4991
OR1D3P,8184,8384
OR1D4,8185,653166
OR1D5,8186,8386
OR1E1,8189,8387
OR1E2,8190,8388
OR1E3,8191,8389
OR1F1,8194,4992
OR1F2P,8196,26184
OR1F12,13964,442179
OR1G1,8204,8390
OR1H1P,8206,26742
OR1I1,8207,126370
OR1J1,8208,347168
OR1J2,8209,26740
OR1J4,8211,26219
OR1K1,8212,392392
OR1L1,8213,26737
OR1L3,8215,26735
OR1L4,8216,254973
OR1L6,8218,392390
OR1L8,15110,138881
OR1M1,8220,125963
OR1M4P,31244,403232
OR1N1,8221,138883
OR1N2,15111,138882
OR1P1,8222,8391
OR1Q1,8223,158131
OR1Q1BP,55113,118568817
OR1R1P,8226,9596
OR1S1,8227,219959
OR1S2,15141,219958
OR1X1P,15062,402236
OR1X5P,31245,402240
OR2A1,8229,346528
OR2A1-AS1,49168,101928492
OR2A2,8230,442361
OR2A3P,8231,202861
OR2A4,14729,79541
OR2A5,8232,393046
OR2A7,8234,401427
OR2A9P,8236,441295
OR2A12,15082,346525
OR2A13P,15083,392140
OR2A14,15084,135941
OR2A15P,15085,135942
OR2A20P,15413,401428
OR2A25,19562,392138
OR2A41P,31246,403234
OR2A42,31230,402317
OR2AD1P,14749,79313
OR2AE1,15087,81392
OR2AF1P,14719,79331
OR2AG1,15142,144125
OR2AG2,15143,338755
OR2AH1P,15144,81336
OR2AI1P,15063,134082
OR2AJ1,15001,127608
OR2AK2,19569,391191
OR2AL1P,14712,79547
OR2AM1P,15113,81366
OR2AO1P,31247,403235
OR2AP1,15335,121129
OR2AQ1P,15003,81474
OR2AS1P,15004,81473
OR2AS2P,31248,403236
OR2AT1P,15145,390225
OR2AT2P,19619,390224
OR2AT4,19620,341152
OR2B2,13966,81697
OR2B3,8238,442184
OR2B4P,8239,442190
OR2B6,8241,26212
OR2B7P,13967,81695
OR2B8P,13968,65944
OR2B11,31249,127623
OR2BH1P,31250,403238
OR2C1,8242,4993
OR2C3,15005,81472
OR2D2,8244,120776
OR2D3,15146,120775
OR2E1P,15507,26719
OR2F1,8246,26211
OR2F2,8247,135948
OR2G1P,8251,26717
OR2G2,15007,81470
OR2G3,15008,81469
OR2G6,27019,391211
OR2H1,8252,26716
OR2H2,8253,7932
OR2H4P,8255,442189
OR2H5P,8256,26713
OR2I1P,8258,442197
OR2J1,8259,442185
OR2J2,8260,26707
OR2J3,8261,442186
OR2J4P,8262,442188
OR2K2,8264,26248
OR2L1P,8265,26247
OR2L2,8266,26246
OR2L3,15009,391192
OR2L5,15011,81466
OR2L6P,15012,81465
OR2L8,15014,391190
OR2L9P,15015,81462
OR2L13,19578,284521
OR2M1P,8267,388762
OR2M2,8268,391194
OR2M3,8269,127062
OR2M4,8270,26245
OR2M5,19576,127059
OR2M7,19594,391196
OR2N1P,8271,26701
OR2P1P,8272,442183
OR2Q1P,8273,346524
OR2R1P,8274,392132
OR2S1P,8275,392313
OR2S2,8276,56656
OR2T1,8277,26696
OR2T2,14725,401992
OR2T3,14727,343173
OR2T4,15016,127074
OR2T5,15017,401993
OR2T6,15018,254879
OR2T7,15019,81458
OR2T8,15020,343172
OR2T10,19573,127069
OR2T11,19574,127077
OR2T12,19592,127064
OR2T27,31252,403239
OR2T29,31253,343563
OR2T32P,31254,403241
OR2T33,31255,391195
OR2T34,31256,127068
OR2T35,31257,403244
OR2U1P,8278,26695
OR2U2P,8279,26694
OR2V1,8280,26693
OR2V2,15341,285659
OR2W1,8281,26692
OR2W2P,13970,81694
OR2W3,15021,343171
OR2W4P,15071,81407
OR2W5P,15424,441932
OR2W6P,15072,81406
OR2X1P,31258,403245
OR2Y1,14837,134083
OR2Z1,15391,284383
OR3A1,8282,4994
OR3A2,8283,4995
OR3A3,8284,8392
OR3A4P,15510,390756
OR3A5P,8286,100856809
OR3B1P,14839,392561
OR3D1P,25339,504175
OR4A1P,8289,8596
OR4A2P,15159,390133
OR4A3P,15160,81320
OR4A4P,15161,390134
OR4A5,15162,81318
OR4A6P,15163,390131
OR4A7P,15164,81316
OR4A8,15165,81315
OR4A9P,15166,390137
OR4A10P,15147,390138
OR4A11P,15148,390136
OR4A12P,15149,81331
OR4A13P,15150,81330
OR4A14P,15151,81329
OR4A15,15152,81328
OR4A16,15153,81327
OR4A17P,15154,390139
OR4A18P,15155,81325
OR4A19P,15156,81324
OR4A21P,15158,81322
OR4A40P,31259,390116
OR4A41P,31260,403247
OR4A42P,31261,403248
OR4A43P,31262,390117
OR4A44P,31263,403250
OR4A45P,31264,403251
OR4A46P,31265,403252
OR4A47,31266,403253
OR4A48P,31267,403254
OR4A49P,31268,403255
OR4A50P,31269,403256
OR4B1,8290,119765
OR4B2P,8291,26690
OR4C1P,8292,26242
OR4C2P,14696,119750
OR4C3,14697,256144
OR4C4P,14700,79550
OR4C5,14702,79346
OR4C6,14743,219432
OR4C7P,14768,79294
OR4C9P,14796,79530
OR4C10P,14800,79526
OR4C11,15167,219429
OR4C12,15168,283093
OR4C13,15169,283092
OR4C14P,15170,81310
OR4C15,15171,81309
OR4C16,15172,219428
OR4C45,31270,403257
OR4C46,31271,119749
OR4C48P,31272,403259
OR4C49P,31273,403260
OR4C50P,31274,256190
OR4D1,8293,26689
OR4D2,8294,124538
OR4D5,14852,219875
OR4D6,15175,219983
OR4D7P,15176,81304
OR4D8P,15177,401696
OR4D9,15178,390199
OR4D10,15173,390197
OR4D11,15174,219986
OR4E1,8296,26687
OR4E2,8297,26686
OR4F1P,8298,26685
OR4F2P,8299,390028
OR4F3,8300,26683
OR4F4,8301,26682
OR4F5,14825,79501
OR4F6,15372,390648
OR4F7P,15089,81390
OR4F8BP,55111,102724468
OR4F8P,15395,390872
OR4F13P,15076,390651
OR4F14P,15077,390650
OR4F15,15078,390649
OR4F16,15079,81399
OR4F17,15381,81099
OR4F21,19583,441308
OR4F28P,31229,390652
OR4F29,31275,729759
OR4G1P,8302,26681
OR4G2P,8303,26680
OR4G3P,8304,26679
OR4G4P,14822,79504
OR4G6P,15039,81438
OR4G11P,31276,403263
OR4H6BP,55112,105370722
OR4H6P,8312,26322
OR4H12P,19433,161271
OR4K1,14726,79544
OR4K2,14728,390431
OR4K3,14731,283617
OR4K4P,14744,79318
OR4K5,14745,79317
OR4K6P,14748,79314
OR4K7P,14756,79306
OR4K8P,14787,390836
OR4K11P,15402,81079
OR4K12P,15403,81078
OR4K13,15351,390433
OR4K14,15352,122740
OR4K15,15353,81127
OR4K16P,15354,81126
OR4K17,15355,390436
OR4L1,15356,122742
OR4M1,14735,441670
OR4M2,15373,390538
OR4M2B,55109,118568804
OR4N1P,14740,79322
OR4N2,14742,390429
OR4N3BP,55116,118568823
OR4N3P,15374,390539
OR4N4,15375,283694
OR4N4C,55110,105369274
OR4N5,15358,390437
OR4P1P,14754,79308
OR4P4,15180,81300
OR4Q1P,15376,81104
OR4Q2,15359,390432
OR4Q3,15426,441669
OR4R1P,14798,79528
OR4R2P,15181,81299
OR4R3P,15182,81298
OR4S1,14705,256148
OR4S2,15183,219431
OR4T1P,15360,390435
OR4U1P,15361,390434
OR4V1P,14736,79534
OR4W1P,15405,81077
OR4X1,14854,390113
OR4X2,15184,119764
OR4X7P,31277,403264
OR5A1,8319,219982
OR5A2,15249,219981
OR5AC1,15047,81431
OR5AC2,15431,81050
OR5AC4P,31284,403271
OR5AH1P,14714,79336
OR5AK1P,15250,81230
OR5AK2,15251,390181
OR5AK3P,15252,81228
OR5AK4P,15253,219525
OR5AL1,14844,79482
OR5AL2P,14850,79476
OR5AM1P,15254,81226
OR5AN1,15255,390195
OR5AN2P,15256,81224
OR5AO1P,31285,403272
OR5AP1P,15257,81223
OR5AP2,15258,338675
OR5AQ1P,15259,81221
OR5AR1,15260,219493
OR5AS1,15261,219447
OR5AU1,15362,390445
OR5AW1P,15406,81076
OR5AZ1P,15262,283193
OR5B1P,8322,401692
OR5B2,8323,390190
OR5B3,8324,441608
OR5B10P,8320,390186
OR5B12,15432,390191
OR5B15P,15265,81215
OR5B17,15267,219965
OR5B19P,15269,81211
OR5B21,19616,219968
OR5BA1P,15270,81210
OR5BB1P,15271,81209
OR5BC1P,15272,81208
OR5BD1P,14843,79483
OR5BE1P,15273,81207
OR5BH1P,15407,81075
OR5BJ1P,15434,81047
OR5BK1P,14817,401718
OR5BL1P,15275,81205
OR5BM1P,14835,79491
OR5BN1P,15276,81204
OR5BN2P,29194,504181
OR5BP1P,15277,81203
OR5BQ1P,15278,81202
OR5BR1P,15279,81201
OR5BS1P,19627,390313
OR5BT1P,19629,282790
OR5C1,8331,392391
OR5D2P,8335,8595
OR5D3P,8336,8594
OR5D13,15280,390142
OR5D14,15281,219436
OR5D15P,15282,81198
OR5D16,15283,390144
OR5D17P,15284,81196
OR5D18,15285,219438
OR5E1P,8342,26343
OR5F1,8343,338674
OR5F2P,15286,81194
OR5G1P,8344,8591
OR5G3,15287,81193
OR5G4P,15288,81192
OR5G5P,15289,81191
OR5H1,8346,26341
OR5H2,14752,79310
OR5H3P,14753,79309
OR5H4P,14763,79299
OR5H5P,14765,79297
OR5H6,14767,79295
OR5H7P,14771,79291
OR5H8,14773,79289
OR5H14,31286,403273
OR5H15,31287,403274
OR5I1,8347,10798
OR5J1P,8348,401687
OR5J2,19612,282775
OR5J7P,31289,403276
OR5K1,8349,26339
OR5K2,14774,402135
OR5K3,31290,403277
OR5K4,31291,403278
OR5L1,8350,219437
OR5L2,8351,26338
OR5M1,8352,390168
OR5M2P,14803,79523
OR5M3,14806,219482
OR5M4P,14808,79518
OR5M5P,14810,390166
OR5M6P,14814,79512
OR5M7P,14818,79508
OR5M8,14846,219484
OR5M9,15294,390162
OR5M10,15290,390167
OR5M11,15291,219487
OR5M12P,15292,81188
OR5M13P,15293,81187
OR5M14P,15057,81421
OR5P1P,14779,79283
OR5P2,14783,120065
OR5P3,14784,120066
OR5P4P,15295,81185
OR5S1P,15040,391496
OR5T1,14821,390155
OR5T2,15296,219464
OR5T3,15297,390154
OR5V1,13972,81696
OR5W1P,15298,81182
OR5W2,15299,390148
OR6A2,15301,8590
OR6B1,8354,135946
OR6B2,15041,389090
OR6B3,15042,150681
OR6C1,8355,390321
OR6C2,15436,341416
OR6C3,15437,254786
OR6C4,19632,341418
OR6C5P,31292,390320
OR6C6,31293,283365
OR6C7P,31306,390322
OR6C64P,31294,403281
OR6C65,31295,403282
OR6C66P,31296,403283
OR6C68,31297,403284
OR6C69P,31298,403285
OR6C70,31299,390327
OR6C71P,31300,390324
OR6C72P,31301,403288
OR6C73P,31302,403289
OR6C74,31303,254783
OR6C75,31304,390323
OR6C76,31305,390326
OR6D1P,14849,220974
OR6E1P,14739,79323
OR6F1,15027,343169
OR6J1,14707,79549
OR6K1P,15028,81449
OR6K2,15029,81448
OR6K3,15030,391114
OR6K4P,15031,128370
OR6K5P,15032,391115
OR6K6,15033,128371
OR6L1P,15124,390012
OR6L2P,15125,81356
OR6M1,14711,390261
OR6M2P,14713,79546
OR6M3P,14741,79321
OR6N1,15034,128372
OR6N2,15035,81442
OR6P1,15036,128366
OR6Q1,15302,219952
OR6R1P,15037,81440
OR6R2P,31307,403294
OR6S1,15363,341799
OR6T1,14848,219874
OR6U2P,19631,390329
OR6V1,15090,346517
OR6W1P,15091,89883
OR6X1,14737,390260
OR6Y1,14823,391112
OR7A1P,8364,390895
OR7A2P,8370,390894
OR7A3P,8366,26668
OR7A5,8368,26659
OR7A8P,8371,26661
OR7A10,8356,390892
OR7A11P,8357,26669
OR7A15P,8361,26335
OR7A17,8363,26333
OR7A18P,15399,81081
OR7A19P,15337,387853
OR7C1,8373,26664
OR7C2,8374,26658
OR7D1P,8377,26656
OR7D2,8378,162998
OR7D4,8380,125958
OR7D11P,31308,403295
OR7E1P,8391,341128
OR7E2P,8402,8587
OR7E4P,8424,8585
OR7E5P,8435,219445
OR7E7P,8457,392752
OR7E8P,8458,346708
OR7E10P,8381,10823
OR7E11P,8382,10822
OR7E12P,8383,10821
OR7E13P,8384,10820
OR7E14P,8385,10819
OR7E15P,8386,8588
OR7E16P,8387,26473
OR7E18P,8389,390885
OR7E19P,8390,26651
OR7E21P,8393,9432
OR7E22P,8394,9431
OR7E23P,8395,391279
OR7E24,8396,26648
OR7E25P,8397,26647
OR7E26P,8398,401637
OR7E28P,8400,26645
OR7E29P,8401,26644
OR7E31P,8404,375601
OR7E33P,8406,26640
OR7E35P,8408,391632
OR7E36P,8409,26637
OR7E37P,8410,100506759
OR7E38P,8411,389537
OR7E39P,8412,253933
OR7E41P,8415,8583
OR7E43P,8417,26475
OR7E46P,8420,402077
OR7E47P,8421,26628
OR7E53P,8428,26478
OR7E55P,8430,391548
OR7E59P,8434,402249
OR7E62P,8438,26479
OR7E66P,8442,26614
OR7E83P,14688,391630
OR7E84P,14690,390288
OR7E85BP,55114,650293
OR7E85P,14692,442105
OR7E86P,14694,442104
OR7E87P,14709,8586
OR7E89P,14730,79540
OR7E90P,14733,79537
OR7E91P,14747,79315
OR7E93P,14780,79282
OR7E94P,14789,79273
OR7E96P,14815,401450
OR7E97P,14834,79492
OR7E99P,15059,81419
OR7E100P,15048,81430
OR7E101P,15342,81138
OR7E102P,15043,400984
OR7E103P,19587,282754
OR7E104P,15343,81137
OR7E105P,15364,81116
OR7E106P,15365,81115
OR7E108P,15117,81363
OR7E109P,15118,401540
OR7E110P,15126,81354
OR7E111FP,55115,100288392
OR7E111P,15344,81136
OR7E115P,15127,81353
OR7E116P,15122,81358
OR7E117P,15303,399857
OR7E121P,15049,402133
OR7E122P,15050,81428
OR7E125P,15098,389616
OR7E126P,15304,81176
OR7E128P,15305,81175
OR7E129P,15052,391576
OR7E130P,15053,389144
OR7E136P,19557,155340
OR7E140P,19561,344729
OR7E145P,19618,390215
OR7E148P,19642,282801
OR7E149P,19589,282756
OR7E154P,31309,403296
OR7E155P,31310,403297
OR7E156P,31311,283491
OR7E157P,31231,403219
OR7E158P,31232,392194
OR7E159P,31312,403299
OR7E160P,31233,402333
OR7E161P,31234,389626
OR7E162P,28374,442101
OR7E163P,45040,100131415
OR7G1,8465,125962
OR7G2,8466,390882
OR7G3,8467,390883
OR7G15P,31313,403300
OR7H1P,8468,390886
OR7H2P,31314,403301
OR7K1P,15366,81114
OR7L1P,14827,79499
OR7M1P,15128,81352
OR8A1,8469,390275
OR8A2P,15306,390273
OR8A3P,31315,403302
OR8B1P,8470,8582
OR8B2,8471,26595
OR8B3,8472,390271
OR8B4,8473,283162
OR8B5P,8474,26592
OR8B6P,8475,26591
OR8B7P,8476,26590
OR8B8,8477,26493
OR8B9P,14746,79316
OR8B10P,14751,390274
OR8B12,15307,219858
OR8C1P,8478,8580
OR8D1,8481,283159
OR8D2,8482,283160
OR8D4,14840,338662
OR8F1P,14691,390269
OR8G1,8484,26494
OR8G2P,8485,26492
OR8G3P,14698,387815
OR8G5,19622,219865
OR8G7P,19625,282786
OR8H1,14824,219469
OR8H2,15308,390151
OR8H3,15309,390152
OR8I1P,14828,79498
OR8I2,15310,120586
OR8I4P,31316,403303
OR8J1,14855,219477
OR8J2,15311,81169
OR8J3,15312,81168
OR8K1,14831,390157
OR8K2P,14832,79494
OR8K3,15313,219473
OR8K4P,15314,81166
OR8K5,15315,219453
OR8L1P,15316,81164
OR8Q1P,15317,81163
OR8R1P,15318,81162
OR8S1,19628,341568
OR8S21P,31317,403304
OR8T1P,19630,282791
OR8U1,19611,219417
OR8U3,14841,219479
OR8U8,27538,504189
OR8U9,29166,504190
OR8V1P,19613,282776
OR8X1P,31318,403305
OR9A1P,8486,26495
OR9A2,15093,135924
OR9A3P,15094,392106
OR9A4,15095,130075
OR9G1,15319,390174
OR9G2P,15320,81160
OR9G3P,15321,81159
OR9G4,15322,283189
OR9G9,31940,504191
OR9H1P,15038,81439
OR9I1,14718,219954
OR9I2P,15324,81156
OR9I3P,15325,81155
OR9K1P,15338,121360
OR9K2,15339,441639
OR9L1P,14761,79301
OR9M1P,15327,81153
OR9N1P,15096,81383
OR9P1P,15097,81382
OR9Q1,14724,219956
OR9Q2,15328,219957
OR9R1P,15340,81140
OR9S24P,31288,403275
OR10A2,8161,341276
OR10A3,8162,26496
OR10A4,15130,283297
OR10A5,15131,144124
OR10A6,15132,390093
OR10A7,15329,121364
OR10AA1P,14989,81487
OR10AB1P,14804,390091
OR10AC1,14758,392133
OR10AD1,14819,121275
OR10AE1P,14990,81486
OR10AE3P,31235,403223
OR10AF1P,19606,282769
OR10AG1,19607,282770
OR10AH1P,19647,402246
OR10AK1P,31236,403224
OR10B1P,8163,401903
OR10C1,8165,442194
OR10D1P,8166,26541
OR10D3,8168,26497
OR10D4P,14770,390266
OR10D5P,14838,79488
OR10G1P,8169,26540
OR10G2,8170,26534
OR10G3,8171,26533
OR10G4,14809,390264
OR10G5P,14811,79515
OR10G6,14836,79490
OR10G7,14842,390265
OR10G8,14845,219869
OR10G9,15129,219870
OR10H1,8172,26539
OR10H2,8173,26538
OR10H3,8174,26532
OR10H4,15388,126541
OR10H5,15389,284433
OR10J1,8175,26476
OR10J2P,14991,391117
OR10J3,14992,441911
OR10J4,15408,391121
OR10J5,14993,127385
OR10J6P,14994,401973
OR10J7P,19637,391119
OR10J8P,19638,343409
OR10J9P,19639,391120
OR10K1,14693,391109
OR10K2,14826,391107
OR10N1P,14689,390267
OR10P1,15378,121130
OR10Q1,15134,219960
OR10Q2P,15135,81345
OR10R1P,14813,79513
OR10R2,14820,343406
OR10R3P,14829,391110
OR10S1,14807,219873
OR10T1P,14812,79514
OR10T2,14816,128360
OR10U1P,15332,390318
OR10V1,15136,390201
OR10V2P,15137,81343
OR10V3P,15138,81342
OR10V7P,31237,403225
OR10W1,15139,81341
OR10X1,14995,128367
OR10Y1P,15140,81340
OR10Z1,14996,128368
OR11A1,8176,26531
OR11G1P,15345,390438
OR11G2,15346,390439
OR11H1,15404,81061
OR11H2,14716,79334
OR11H3P,15367,81113
OR11H4,15347,390442
OR11H5P,15348,390440
OR11H6,15349,122748
OR11H7,15350,390441
OR11H12,30738,440153
OR11H13P,29997,440159
OR11I1P,14997,81479
OR11J1P,15369,81111
OR11J2P,15370,81110
OR11J5P,31238,403226
OR11J6P,38588,100288148
OR11J7P,38589,100288112
OR11K1BP,55117,118568805
OR11K1P,15371,81109
OR11K2P,19635,401742
OR11L1,14998,391189
OR11M1P,15333,121270
OR11N1P,19582,392540
OR11P1P,19636,282795
OR11Q1P,31239,403227
OR12D1,8177,26530
OR12D2,8178,26529
OR12D3,13963,81797
OR13A1,14772,79290
OR13C1P,14699,392377
OR13C2,14701,392376
OR13C3,14704,138803
OR13C4,14722,138804
OR13C5,15100,138799
OR13C6P,15101,392311
OR13C7,15102,81377
OR13C8,15103,138802
OR13C9,15104,286362
OR13D1,14695,286365
OR13D2P,15105,392375
OR13D3P,15106,402374
OR13E1P,15107,392308
OR13F1,14723,138805
OR13G1,14999,441933
OR13H1,14755,347468
OR13I1P,14732,79538
OR13J1,15108,392309
OR13K1P,14721,402424
OR13Z1P,31240,403228
OR13Z2P,31241,403229
OR13Z3P,31242,403230
OR14A2,15024,388761
OR14A16,15022,284532
OR14C36,15026,127066
OR14I1,19575,401994
OR14J1,13971,442191
OR14K1,15025,343170
OR14L1P,15023,127617
OR51A1P,8316,26537
OR51A2,14764,401667
OR51A3P,14794,79532
OR51A4,14795,401666
OR51A5P,14801,79525
OR51A6P,15187,390046
OR51A7,15188,119687
OR51A8P,15189,401662
OR51A9P,15190,390039
OR51A10P,15185,81295
OR51AB1P,31278,403265
OR51B2,14703,79345
OR51B3P,14706,79342
OR51B4,14708,79339
OR51B5,19599,282763
OR51B6,19600,390058
OR51B8P,31279,403266
OR51C1P,15191,401661
OR51C4P,31280,390041
OR51D1,15193,390038
OR51E1,15194,143503
OR51E2,15195,81285
OR51F1,15196,256892
OR51F2,15197,119694
OR51F3P,31281,390043
OR51F4P,31282,390044
OR51F5P,31283,390040
OR51G1,14738,79324
OR51G2,15198,81282
OR51H1,14833,401663
OR51H2P,15199,401664
OR51I1,15200,390063
OR51I2,15201,390064
OR51J1,14856,79470
OR51K1P,15202,81278
OR51L1,14759,119682
OR51M1,14847,390059
OR51N1P,14757,119696
OR51P1P,14762,79300
OR51Q1,14851,390061
OR51R1P,15203,390034
OR51S1,15204,119692
OR51T1,15205,401665
OR51V1,19597,283111
OR52A1,8318,23538
OR52A4P,19579,390053
OR52A5,19580,390054
OR52B1P,15206,81274
OR52B2,15207,255725
OR52B3P,15208,387747
OR52B4,15209,143496
OR52B5P,15210,81270
OR52B6,15211,340980
OR52D1,15212,390066
OR52E1,14766,79296
OR52E2,14769,119678
OR52E3P,14793,79533
OR52E4,15213,390081
OR52E5,15214,390082
OR52E6,15215,390078
OR52E7P,15216,81264
OR52E8,15217,390079
OR52H1,15218,390067
OR52H2P,15219,81261
OR52I1,15220,390037
OR52I2,15221,143502
OR52J1P,14760,79302
OR52J2P,14797,79529
OR52J3,14799,119679
OR52K1,15222,390036
OR52K2,15223,119774
OR52K3P,15224,390035
OR52L1,14785,338751
OR52L2P,14788,79274
OR52M1,15225,119772
OR52M2P,15226,338637
OR52N1,14853,79473
OR52N2,15228,390077
OR52N3P,15229,81251
OR52N4,15230,390072
OR52N5,15231,390075
OR52P1P,15232,81248
OR52P2P,15233,119775
OR52Q1P,15234,81246
OR52R1,15235,119695
OR52S1P,14805,79521
OR52T1P,15236,81244
OR52U1P,15237,81243
OR52V1P,15238,81242
OR52W1,15239,120787
OR52X1P,14790,79272
OR52Y1P,15240,81240
OR52Z1,19596,283110
OR55B1P,15241,390030
OR56A1,14781,120796
OR56A3,14786,390083
OR56A4,14791,120793
OR56A5,14792,390084
OR56A7P,15244,81236
OR56B1,15245,387748
OR56B2P,15246,390073
OR56B3P,15247,401675
OR56B4,15248,196335
ORAI1,25896,84876
ORAI2,21667,80228
ORAI3,28185,93129
ORC1,8487,4998
ORC1P1,54921,340569
ORC2,8488,4999
ORC3,8489,23595
ORC4,8490,5000
ORC5,8491,5001
ORC6,17151,23594
ORM1,8498,5004
ORM2,8499,5005
ORMDL1,16036,94101
ORMDL2,16037,29095
ORMDL3,16038,94103
OS9,16994,10956
OSBP,8503,5007
OSBP2,8504,23762
OSBPL1A,16398,114876
OSBPL2,15761,9885
OSBPL3,16370,26031
OSBPL5,16392,114879
OSBPL6,16388,114880
OSBPL7,16387,114881
OSBPL8,16396,114882
OSBPL9,16386,114883
OSBPL9P1,48731,100130821
OSBPL9P2,48732,100130038
OSBPL9P3,48733,100420591
OSBPL9P4,48734,100498661
OSBPL9P5,48735,106480232
OSBPL9P6,48736,100533673
OSBPL10,16395,114884
OSBPL10-AS1,40767,100874206
OSBPL11,16397,114885
OSCAR,29960,126014
OSCP1,29971,127700
OSER1,16105,51526
OSER1-DT,48585,100505783
OSGEP,18028,55644
OSGEPL1,23075,64172
